unique_id,ds,cutoff,NHITS,NLinear,TiDE,TimeMixer,y
10_BEVERAGES,2017-08-04,2017-07-30,7.1369796,7.1301293,7.133434,7.233679,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,7.358549,7.31086,7.32738,7.3914967,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,7.2809534,7.3050265,7.2685127,7.3237367,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,7.1378703,7.1752844,7.2046113,7.2406907,7.2399325913204695
10_BEVERAGES,2017-08-08,2017-07-30,7.0733485,7.060854,7.1035323,7.189136,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,7.026014,6.953906,7.018532,7.148156,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,7.0005374,6.9688625,6.9906616,7.1222887,7.424761761823209
10_BEVERAGES,2017-08-11,2017-07-30,7.148041,7.1917615,7.1536818,7.2447696,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,7.366534,7.3000617,7.349903,7.4101157,7.195187320178709
10_BEVERAGES,2017-08-13,2017-07-30,7.29738,7.294715,7.2991767,7.372853,7.3310603052186325
10_BEVERAGES,2017-08-14,2017-07-30,7.1726904,7.2256436,7.2230535,7.2612596,7.029972911706386
10_BEVERAGES,2017-08-15,2017-07-30,7.0943737,7.101986,7.104942,7.216941,7.3833681469923835
10_GROCERY I,2017-06-29,2017-06-28,7.6406765,7.6216884,7.635879,7.658001,7.569411792450712
10_GROCERY I,2017-06-30,2017-06-28,7.7082095,7.7270255,7.675018,7.795213,7.813591552952433
10_GROCERY I,2017-07-01,2017-06-28,8.032322,7.921632,7.934922,7.96593,8.282483003730562
10_GROCERY I,2017-07-02,2017-06-28,7.982766,7.846144,7.916725,7.9812007,8.238536930171769
10_GROCERY I,2017-07-03,2017-06-28,7.854331,7.808875,7.78449,7.858083,8.1886891244442
10_GROCERY I,2017-07-04,2017-06-28,7.8299704,7.743324,7.7493653,7.865378,7.952615111650999
10_GROCERY I,2017-07-05,2017-06-28,7.7903247,7.684319,7.716003,7.7378983,7.806696372521179
10_GROCERY I,2017-07-06,2017-06-28,7.7226434,7.6903625,7.6646047,7.7972445,7.8434564043761155
10_GROCERY I,2017-07-07,2017-06-28,7.752403,7.7480073,7.733192,7.8867035,7.703007682479236
10_GROCERY I,2017-07-08,2017-06-28,8.003904,7.9398985,7.9099402,7.9837713,7.992944547318106
10_GROCERY I,2017-07-09,2017-06-28,7.9447145,7.8784,7.881955,7.990966,7.893198869544609
10_GROCERY I,2017-07-10,2017-06-28,7.8002033,7.7865357,7.7780657,7.8210244,7.759187438507795
10_GROCERY I,2017-07-11,2017-06-28,7.7443647,7.7797093,7.7486124,7.8290396,7.835183755266748
10_GROCERY I,2017-07-12,2017-06-28,7.710007,7.7051597,7.7030425,7.7953954,7.667158255319148
10_GROCERY I,2017-07-13,2017-06-28,7.6632123,7.6843095,7.6722927,7.6885905,7.621195162809845
10_GROCERY I,2017-07-14,2017-06-28,7.7121997,7.723946,7.719269,7.811637,7.256297239690681
10_GROCERY I,2017-07-15,2017-07-14,7.8804874,7.7949805,7.833022,7.9108706,7.829630389150193
10_GROCERY I,2017-07-16,2017-07-14,7.8879128,7.877617,7.9091043,7.900015,7.982074875081202
10_GROCERY I,2017-07-17,2017-07-14,7.797042,7.8173857,7.8415637,7.809531,7.801800401908972
10_GROCERY I,2017-07-18,2017-07-14,7.72676,7.747433,7.765068,7.798931,7.695757990554761
10_GROCERY I,2017-07-19,2017-07-14,7.6038156,7.666718,7.6729093,7.687753,7.640603826393634
10_GROCERY I,2017-07-20,2017-07-14,7.6331434,7.6603136,7.608775,7.6218743,7.635786861395585
10_GROCERY I,2017-07-21,2017-07-14,7.5341616,7.569041,7.6510863,7.6527586,7.555905093611346
10_GROCERY I,2017-07-22,2017-07-14,7.883847,7.910678,7.906441,7.8887806,7.846980982138788
10_GROCERY I,2017-07-23,2017-07-14,7.849903,7.8883023,7.957609,7.893265,7.852050207265889
10_GROCERY I,2017-07-24,2017-07-14,7.7662053,7.8055625,7.8256793,7.794692,7.7501841622578365
10_GROCERY I,2017-07-25,2017-07-14,7.682456,7.752136,7.7321343,7.7644444,7.737616282857904
10_GROCERY I,2017-07-26,2017-07-14,7.549972,7.6638303,7.664337,7.6966157,7.324489979348532
10_GROCERY I,2017-07-27,2017-07-14,7.605756,7.633495,7.630502,7.622047,7.541683099882111
10_GROCERY I,2017-07-28,2017-07-14,7.5323567,7.5607452,7.6023693,7.618737,7.703007682479236
10_GROCERY I,2017-07-29,2017-07-14,7.903564,7.9042406,7.9230986,7.9015713,8.135346948906706
10_GROCERY I,2017-07-30,2017-07-14,7.90979,7.928733,7.8992734,7.954023,7.904703913873747
10_GROCERY I,2017-07-31,2017-07-30,7.824517,7.8349657,7.827147,7.8669696,8.08271113423758
10_GROCERY I,2017-08-01,2017-07-30,7.7855825,7.742231,7.7577567,7.8359065,8.046869510959576
10_GROCERY I,2017-08-02,2017-07-30,7.7037334,7.594654,7.6686234,7.6899157,8.038834757787749
10_GROCERY I,2017-08-03,2017-07-30,7.7026606,7.6011186,7.644784,7.694979,8.092239406724211
10_GROCERY I,2017-08-04,2017-07-30,7.6866107,7.6673336,7.6825643,7.73492,7.984121958702927
10_GROCERY I,2017-08-05,2017-07-30,8.016463,7.931004,7.8849216,7.9655113,8.14002395246292
10_GROCERY I,2017-08-06,2017-07-30,7.9713945,7.907627,7.9121556,7.9648376,8.167919362957816
10_GROCERY I,2017-08-07,2017-07-30,7.792345,7.8277764,7.827485,7.866184,7.999007213243955
10_GROCERY I,2017-08-08,2017-07-30,7.737777,7.755377,7.7437453,7.750904,8.020927718981577
10_GROCERY I,2017-08-09,2017-07-30,7.6082664,7.589614,7.662328,7.708293,7.8156105320351905
10_GROCERY I,2017-08-10,2017-07-30,7.6284904,7.607649,7.6085305,7.689158,7.744569809354496
10_GROCERY I,2017-08-11,2017-07-30,7.6459193,7.701123,7.6585584,7.730573,7.762170607138205
10_GROCERY I,2017-08-12,2017-07-30,7.976309,7.87058,7.897158,8.008144,7.874739125171811
10_GROCERY I,2017-08-13,2017-07-30,7.939376,7.903601,7.909725,8.038842,7.949797216161852
10_GROCERY I,2017-08-14,2017-07-30,7.7870364,7.860326,7.8431754,7.8740854,7.873217054862741
10_GROCERY I,2017-08-15,2017-07-30,7.7361493,7.7515297,7.7701426,7.7449985,7.893572073504902
10_SCHOOL AND OFFICE SUPPLIES,2017-06-29,2017-06-28,0.016054358,-0.0087913815,0.005526477,0.00018662159,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-06-30,2017-06-28,0.0081164725,-0.010404792,0.010980972,0.00031422294,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-01,2017-06-28,0.01741075,-0.013254642,0.012760256,0.0003330437,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-02,2017-06-28,0.0044511226,-0.0044245203,0.022224043,0.00043987422,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-03,2017-06-28,0.0027495723,-0.0064222147,0.026271202,0.00019753737,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-04,2017-06-28,0.018765818,-0.005729573,0.011353694,-2.0499223e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-05,2017-06-28,0.023214247,-0.0021418016,0.0159928,2.5588939e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-06,2017-06-28,0.021887694,0.01076486,0.028603379,0.00018858795,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-07,2017-06-28,0.026750054,0.01669467,0.042278666,0.00035168347,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-08,2017-06-28,0.018797193,0.011033494,0.034754276,0.00037850044,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-09,2017-06-28,0.015641116,0.011941617,0.02944749,0.00017220344,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-10,2017-06-28,0.016149193,0.009902513,0.033828523,3.957484e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-11,2017-06-28,0.03096234,0.014816956,0.02780478,2.1974673e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-12,2017-06-28,0.030877914,0.014939567,0.012657595,-8.167355e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-13,2017-06-28,0.03760311,0.021217022,0.02831173,-8.378672e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-14,2017-06-28,0.031282805,0.024111675,0.02782759,0.00044376712,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-15,2017-07-14,0.016054358,-0.0087913815,0.005526477,0.00018662159,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-16,2017-07-14,0.0081164725,-0.010404792,0.010980972,0.00031422294,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-17,2017-07-14,0.01741075,-0.013254642,0.012760256,0.0003330437,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-18,2017-07-14,0.0044511226,-0.0044245203,0.022224043,0.00043987422,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-19,2017-07-14,0.0027495723,-0.0064222147,0.026271202,0.00019753737,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-20,2017-07-14,0.018765818,-0.005729573,0.011353694,-2.0499223e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-21,2017-07-14,0.023214247,-0.0021418016,0.0159928,2.5588939e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-22,2017-07-14,0.021887694,0.01076486,0.028603379,0.00018858795,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-23,2017-07-14,0.026750054,0.01669467,0.042278666,0.00035168347,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-24,2017-07-14,0.018797193,0.011033494,0.034754276,0.00037850044,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-25,2017-07-14,0.015641116,0.011941617,0.02944749,0.00017220344,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-26,2017-07-14,0.016149193,0.009902513,0.033828523,3.957484e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-27,2017-07-14,0.03096234,0.014816956,0.02780478,2.1974673e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-28,2017-07-14,0.030877914,0.014939567,0.012657595,-8.167355e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-29,2017-07-14,0.03760311,0.021217022,0.02831173,-8.378672e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-30,2017-07-14,0.031282805,0.024111675,0.02782759,0.00044376712,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-31,2017-07-30,0.016054358,-0.0087913815,0.005526477,0.00018662159,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-01,2017-07-30,0.0081164725,-0.010404792,0.010980972,0.00031422294,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-02,2017-07-30,0.01741075,-0.013254642,0.012760256,0.0003330437,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-03,2017-07-30,0.0044511226,-0.0044245203,0.022224043,0.00043987422,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-04,2017-07-30,0.0027495723,-0.0064222147,0.026271202,0.00019753737,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-05,2017-07-30,0.018765818,-0.005729573,0.011353694,-2.0499223e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-06,2017-07-30,0.023214247,-0.0021418016,0.0159928,2.5588939e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-07,2017-07-30,0.021887694,0.01076486,0.028603379,0.00018858795,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-08,2017-07-30,0.026750054,0.01669467,0.042278666,0.00035168347,1.6094379124341003
10_SCHOOL AND OFFICE SUPPLIES,2017-08-09,2017-07-30,0.018797193,0.011033494,0.034754276,0.00037850044,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-10,2017-07-30,0.015641116,0.011941617,0.02944749,0.00017220344,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-11,2017-07-30,0.016149193,0.009902513,0.033828523,3.957484e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-12,2017-07-30,0.03096234,0.014816956,0.02780478,2.1974673e-05,2.302585092994046
10_SCHOOL AND OFFICE SUPPLIES,2017-08-13,2017-07-30,0.030877914,0.014939567,0.012657595,-8.167355e-05,1.3862943611198906
10_SCHOOL AND OFFICE SUPPLIES,2017-08-14,2017-07-30,0.03760311,0.021217022,0.02831173,-8.378672e-06,1.791759469228055
10_SCHOOL AND OFFICE SUPPLIES,2017-08-15,2017-07-30,0.031282805,0.024111675,0.02782759,0.00044376712,2.9444389791664403
11_BEVERAGES,2017-06-29,2017-06-28,8.184456,8.258848,8.197326,8.212043,8.143226750367443
11_BEVERAGES,2017-06-30,2017-06-28,8.428407,8.391505,8.40218,8.374518,8.448057452581375
11_BEVERAGES,2017-07-01,2017-06-28,8.53287,8.475449,8.5015135,8.505238,8.864464055279676
11_BEVERAGES,2017-07-02,2017-06-28,8.651302,8.523219,8.580467,8.595245,8.802672840312818
11_BEVERAGES,2017-07-03,2017-06-28,8.489657,8.380141,8.381298,8.368156,8.624970783589669
11_BEVERAGES,2017-07-04,2017-06-28,8.443682,8.260344,8.268909,8.251545,8.69901462316851
11_BEVERAGES,2017-07-05,2017-06-28,8.424226,8.218467,8.228781,8.205734,8.584290934948731
11_BEVERAGES,2017-07-06,2017-06-28,8.406245,8.304002,8.316233,8.310013,8.464635940677562
11_BEVERAGES,2017-07-07,2017-06-28,8.548844,8.461537,8.423143,8.420774,8.753055515138222
11_BEVERAGES,2017-07-08,2017-06-28,8.613335,8.4826565,8.536285,8.525911,8.610319169405722
11_BEVERAGES,2017-07-09,2017-06-28,8.722234,8.558983,8.570602,8.592815,8.617400451833262
11_BEVERAGES,2017-07-10,2017-06-28,8.464764,8.349017,8.381592,8.375305,8.497398564088058
11_BEVERAGES,2017-07-11,2017-06-28,8.331826,8.232606,8.249768,8.280064,8.262300941787448
11_BEVERAGES,2017-07-12,2017-06-28,8.25657,8.191733,8.194478,8.251779,8.252446090246952
11_BEVERAGES,2017-07-13,2017-06-28,8.251885,8.292426,8.312058,8.278042,8.185350223178686
11_BEVERAGES,2017-07-14,2017-06-28,8.439069,8.42082,8.447556,8.422081,8.491670234185152
11_BEVERAGES,2017-07-15,2017-07-14,8.566167,8.565384,8.609638,8.670772,8.521384396034705
11_BEVERAGES,2017-07-16,2017-07-14,8.606082,8.647479,8.64912,8.595854,8.536995818712418
11_BEVERAGES,2017-07-17,2017-07-14,8.42627,8.504586,8.51138,8.513622,8.41316512099219
11_BEVERAGES,2017-07-18,2017-07-14,8.338442,8.414593,8.381248,8.374419,8.213381737034572
11_BEVERAGES,2017-07-19,2017-07-14,8.317232,8.282112,8.328219,8.369436,8.061802274538348
11_BEVERAGES,2017-07-20,2017-07-14,8.260045,8.320375,8.310883,8.342613,8.211754397375197
11_BEVERAGES,2017-07-21,2017-07-14,8.489411,8.490335,8.547227,8.52673,8.740656691541368
11_BEVERAGES,2017-07-22,2017-07-14,8.560914,8.600924,8.619331,8.597332,8.267705664762426
11_BEVERAGES,2017-07-23,2017-07-14,8.598936,8.629788,8.64165,8.6299095,8.350902451694811
11_BEVERAGES,2017-07-24,2017-07-14,8.413657,8.472553,8.4990835,8.496694,8.330863613224745
11_BEVERAGES,2017-07-25,2017-07-14,8.309462,8.378558,8.35225,8.377308,8.20849175174038
11_BEVERAGES,2017-07-26,2017-07-14,8.283624,8.261777,8.332327,8.376409,8.17103418920548
11_BEVERAGES,2017-07-27,2017-07-14,8.243743,8.279387,8.280291,8.283426,8.114324709155339
11_BEVERAGES,2017-07-28,2017-07-14,8.486696,8.473745,8.487564,8.461778,8.50532301884575
11_BEVERAGES,2017-07-29,2017-07-14,8.57031,8.569338,8.546093,8.643234,8.348537825386098
11_BEVERAGES,2017-07-30,2017-07-14,8.62026,8.641057,8.629503,8.612555,8.467162257810672
11_BEVERAGES,2017-07-31,2017-07-30,8.353064,8.371609,8.380329,8.354927,8.269756947532983
11_BEVERAGES,2017-08-01,2017-07-30,8.285036,8.305075,8.269676,8.2563,8.557374981049069
11_BEVERAGES,2017-08-02,2017-07-30,8.303474,8.205145,8.220245,8.251967,8.585225601808064
11_BEVERAGES,2017-08-03,2017-07-30,8.31187,8.243244,8.254862,8.27564,8.494129251817686
11_BEVERAGES,2017-08-04,2017-07-30,8.612628,8.430391,8.473488,8.428939,8.863191340690854
11_BEVERAGES,2017-08-05,2017-07-30,8.565447,8.435777,8.492632,8.474128,8.575462099540212
11_BEVERAGES,2017-08-06,2017-07-30,8.534471,8.460249,8.456739,8.418946,8.588955557643128
11_BEVERAGES,2017-08-07,2017-07-30,8.425893,8.384151,8.391713,8.419923,8.394121193826242
11_BEVERAGES,2017-08-08,2017-07-30,8.31274,8.314209,8.282725,8.335291,8.488587934405903
11_BEVERAGES,2017-08-09,2017-07-30,8.275987,8.200161,8.218155,8.236963,8.30795254527102
11_BEVERAGES,2017-08-10,2017-07-30,8.255245,8.242008,8.227631,8.250282,8.433159195806228
11_BEVERAGES,2017-08-11,2017-07-30,8.541028,8.393476,8.491482,8.482138,8.553139318189707
11_BEVERAGES,2017-08-12,2017-07-30,8.511508,8.448645,8.473559,8.482165,8.371936178759098
11_BEVERAGES,2017-08-13,2017-07-30,8.482525,8.469903,8.452623,8.464019,8.464214266625351
11_BEVERAGES,2017-08-14,2017-07-30,8.393277,8.403123,8.393298,8.34804,8.421783006611578
11_BEVERAGES,2017-08-15,2017-07-30,8.304531,8.296789,8.296498,8.286477,8.32579052588609
11_GROCERY I,2017-06-29,2017-06-28,8.637779,8.660206,8.653897,8.707577,8.446413581805832
11_GROCERY I,2017-06-30,2017-06-28,8.695857,8.769268,8.739986,8.719442,8.772437244155055
11_GROCERY I,2017-07-01,2017-06-28,8.992155,8.91237,8.969311,8.947104,9.334638935406648
11_GROCERY I,2017-07-02,2017-06-28,9.193257,9.023337,9.054641,9.10299,9.240026641821542
11_GROCERY I,2017-07-03,2017-06-28,9.001818,8.87825,8.857902,8.90731,9.27357485572647
11_GROCERY I,2017-07-04,2017-06-28,8.9773,8.770531,8.740095,8.762143,9.259109678785244
11_GROCERY I,2017-07-05,2017-06-28,8.896974,8.668782,8.684588,8.690897,9.078894346318862
11_GROCERY I,2017-07-06,2017-06-28,8.834775,8.753142,8.7178135,8.735133,8.921723462700589
11_GROCERY I,2017-07-07,2017-06-28,8.766708,8.806354,8.771996,8.825578,8.873988788076138
11_GROCERY I,2017-07-08,2017-06-28,8.968353,8.924549,8.945362,8.96873,9.0627463336534
11_GROCERY I,2017-07-09,2017-06-28,9.144417,9.042299,9.018992,9.1116905,9.198119095476795
11_GROCERY I,2017-07-10,2017-06-28,8.874682,8.820051,8.830713,8.881332,8.875729362197191
11_GROCERY I,2017-07-11,2017-06-28,8.792133,8.728726,8.73083,8.781637,8.824543470365422
11_GROCERY I,2017-07-12,2017-06-28,8.705445,8.663909,8.672685,8.742016,8.691075571654675
11_GROCERY I,2017-07-13,2017-06-28,8.698452,8.7711315,8.737053,8.736041,8.652088703207003
11_GROCERY I,2017-07-14,2017-06-28,8.703635,8.782656,8.782133,8.817529,8.651943990262701
11_GROCERY I,2017-07-15,2017-07-14,8.997902,8.954322,8.986568,9.001269,8.818466138111903
11_GROCERY I,2017-07-16,2017-07-14,9.165571,9.103477,9.101114,9.075445,8.893214521334004
11_GROCERY I,2017-07-17,2017-07-14,8.954376,8.996167,9.002937,8.958961,8.90762289892447
11_GROCERY I,2017-07-18,2017-07-14,8.867236,8.900211,8.871731,8.880496,8.70058184532616
11_GROCERY I,2017-07-19,2017-07-14,8.757791,8.747518,8.772244,8.790456,8.793306199572513
11_GROCERY I,2017-07-20,2017-07-14,8.708748,8.739213,8.699205,8.724511,8.573286905330988
11_GROCERY I,2017-07-21,2017-07-14,8.708296,8.76208,8.797167,8.791481,8.620535030917695
11_GROCERY I,2017-07-22,2017-07-14,8.96003,8.9929495,9.01252,8.980366,8.655043046046627
11_GROCERY I,2017-07-23,2017-07-14,9.10888,9.085787,9.0967045,9.028027,8.832061009919224
11_GROCERY I,2017-07-24,2017-07-14,8.887311,8.945599,8.991159,8.945176,8.835724155915834
11_GROCERY I,2017-07-25,2017-07-14,8.783571,8.854496,8.840907,8.8474865,8.749726282706435
11_GROCERY I,2017-07-26,2017-07-14,8.677118,8.739538,8.779464,8.82798,8.62217103386401
11_GROCERY I,2017-07-27,2017-07-14,8.672264,8.684966,8.701595,8.709326,8.581462551333177
11_GROCERY I,2017-07-28,2017-07-14,8.71946,8.728637,8.748829,8.744666,8.895648942018441
11_GROCERY I,2017-07-29,2017-07-14,9.0132675,8.988378,8.956246,8.995245,8.92463554348858
11_GROCERY I,2017-07-30,2017-07-14,9.193284,9.113956,9.108951,9.075582,9.09468841395994
11_GROCERY I,2017-07-31,2017-07-30,8.939205,8.945136,8.94939,8.909446,8.963995105506493
11_GROCERY I,2017-08-01,2017-07-30,8.843126,8.872828,8.827801,8.838712,9.317845795673223
11_GROCERY I,2017-08-02,2017-07-30,8.816395,8.763527,8.788452,8.802966,9.21175347307836
11_GROCERY I,2017-08-03,2017-07-30,8.729783,8.658516,8.687502,8.761959,9.076826807764162
11_GROCERY I,2017-08-04,2017-07-30,8.760878,8.757874,8.75813,8.746106,9.091277855633374
11_GROCERY I,2017-08-05,2017-07-30,8.89569,8.891402,8.91767,8.922046,9.025565488235184
11_GROCERY I,2017-08-06,2017-07-30,9.016202,8.994186,8.961804,8.996457,9.157914014862806
11_GROCERY I,2017-08-07,2017-07-30,8.902745,8.933762,8.923206,8.947793,9.016547955711111
11_GROCERY I,2017-08-08,2017-07-30,8.787924,8.872234,8.816056,8.88481,8.882961921260407
11_GROCERY I,2017-08-09,2017-07-30,8.72418,8.734978,8.773784,8.750502,8.81668530004035
11_GROCERY I,2017-08-10,2017-07-30,8.622612,8.659443,8.658099,8.731275,8.807019513321139
11_GROCERY I,2017-08-11,2017-07-30,8.684281,8.744202,8.741095,8.758891,8.787549434773272
11_GROCERY I,2017-08-12,2017-07-30,8.853409,8.870398,8.917276,8.908489,8.733393977414506
11_GROCERY I,2017-08-13,2017-07-30,8.998419,8.995099,8.971189,9.038775,8.775324973090251
11_GROCERY I,2017-08-14,2017-07-30,8.900725,8.951561,8.918548,8.941722,8.906737432439153
11_GROCERY I,2017-08-15,2017-07-30,8.791549,8.836104,8.8506565,8.823222,8.883325057373304
11_SCHOOL AND OFFICE SUPPLIES,2017-06-29,2017-06-28,1.650312,1.496349,1.6884149,1.6359103,1.3862943611198906
11_SCHOOL AND OFFICE SUPPLIES,2017-06-30,2017-06-28,1.1922324,1.1898849,1.0716151,0.92403734,0.6931471805599453
11_SCHOOL AND OFFICE SUPPLIES,2017-07-01,2017-06-28,1.185295,1.2129693,1.0749581,1.2102344,1.6094379124341003
11_SCHOOL AND OFFICE SUPPLIES,2017-07-02,2017-06-28,1.3349036,1.5032126,1.505323,1.3110327,2.1972245773362196
11_SCHOOL AND OFFICE SUPPLIES,2017-07-03,2017-06-28,1.075707,1.1344788,1.0844464,1.2799389,1.3862943611198906
11_SCHOOL AND OFFICE SUPPLIES,2017-07-04,2017-06-28,1.1277719,0.87254375,1.1284912,1.1118394,1.3862943611198906
11_SCHOOL AND OFFICE SUPPLIES,2017-07-05,2017-06-28,1.6671803,1.5121171,1.6082296,1.5127653,1.6094379124341003
