unique_id,ds,cutoff,FEDformer,Autoformer,PatchTST,iTransformer,Informer,VanillaTransformer,y
10_BEVERAGES,2017-07-20,2017-07-14,,6.8834357,6.9006734,6.8406854,7.0071893,6.9293365,7.195937226475569
10_BEVERAGES,2017-07-21,2017-07-14,,6.997202,7.005616,6.9003744,7.1508813,7.115868,7.014814351275545
10_BEVERAGES,2017-07-22,2017-07-14,,7.4012704,7.349502,7.3009114,7.2696114,7.3488746,7.145196134997171
10_BEVERAGES,2017-07-23,2017-07-14,,7.2545733,7.2175264,7.247809,7.354395,7.2651234,7.145196134997171
10_BEVERAGES,2017-07-24,2017-07-14,,7.052323,7.0426793,6.9840865,7.0818295,7.076266,7.160069207596126
10_BEVERAGES,2017-07-25,2017-07-14,,7.0003467,6.9641705,6.9008937,7.0154333,7.0127726,7.171656822768514
10_BEVERAGES,2017-07-26,2017-07-14,,6.9741817,6.9231668,6.781462,6.9823275,6.9577923,6.687108607866514
10_BEVERAGES,2017-07-27,2017-07-14,,6.942367,6.8766527,6.8187866,7.1268487,6.9074054,6.866933284461882
10_BEVERAGES,2017-07-28,2017-07-14,,6.9893765,7.0092354,6.9302115,7.1253247,7.09672,7.387090235656757
10_BEVERAGES,2017-07-29,2017-07-14,,7.1986876,7.36359,7.2575946,7.189269,7.3331137,7.443663683115591
10_BEVERAGES,2017-07-30,2017-07-14,,7.260886,7.265367,7.2158318,7.2161474,7.1686373,7.356918242356021
10_BEVERAGES,2017-07-31,2017-07-30,,7.306162,7.2225924,7.2434063,7.14643,7.160521,7.166265974133638
10_BEVERAGES,2017-08-01,2017-07-30,,7.1780043,7.136895,7.1005535,7.095594,7.087826,7.5196924041165385
10_BEVERAGES,2017-08-02,2017-07-30,,7.119319,7.0665393,7.1010084,7.053644,7.0493374,7.131698510466911
10_BEVERAGES,2017-08-03,2017-07-30,,7.10477,7.0607047,6.9626503,7.0972753,7.009639,7.358830898342354
10_BEVERAGES,2017-08-04,2017-07-30,,7.0922937,7.125995,7.1180444,7.1911373,7.043603,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,,7.201015,7.352602,7.3389397,7.336998,7.3302374,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,,7.2741113,7.3041177,7.169621,7.1878347,7.3251605,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,,7.2157607,7.1651363,7.119119,7.169627,7.1262136,7.239932591320469
10_BEVERAGES,2017-08-08,2017-07-30,,7.145077,7.0983267,7.0299683,7.141749,7.084112,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,,7.0616155,7.042472,7.0663424,6.999707,7.0334315,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,,7.045393,7.0599246,7.037191,7.1214633,7.004472,7.424761761823208
10_BEVERAGES,2017-08-11,2017-07-30,,7.1432476,7.160507,7.1588864,7.181698,7.062869,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,,7.2655444,7.389743,7.3783884,7.4329443,7.3809733,7.195187320178708
10_BEVERAGES,2017-08-13,2017-07-30,,7.3091173,7.349259,7.266888,7.212432,7.38852,7.3310603052186325
10_BEVERAGES,2017-08-14,2017-07-30,,7.254663,7.226994,7.2247,7.198402,7.1457367,7.029972911706386
10_BEVERAGES,2017-08-15,2017-07-30,,7.232578,7.119557,7.1820097,7.1735067,7.090054,7.383368146992383
10_GROCERY I,2017-06-29,2017-06-28,,7.7385807,7.6422253,7.7190638,7.6372724,7.6703424,7.569411792450711
10_GROCERY I,2017-06-30,2017-06-28,,7.770873,7.7158427,7.7900305,7.685865,7.7300496,7.813591552952433
10_GROCERY I,2017-07-01,2017-06-28,,8.036577,7.974968,8.084415,7.8543673,7.9751625,8.282483003730562
10_GROCERY I,2017-07-02,2017-06-28,,7.994882,7.9115143,7.971894,7.843061,7.998448,8.238536930171769
10_GROCERY I,2017-07-03,2017-06-28,,7.852535,7.8210773,7.9498067,7.756087,7.8392177,8.1886891244442
10_GROCERY I,2017-07-04,2017-06-28,,7.7980075,7.799411,7.8665404,7.781301,7.7601357,7.952615111650999
10_GROCERY I,2017-07-05,2017-06-28,,7.743874,7.734405,7.8187885,7.686577,7.72036,7.806696372521179
10_GROCERY I,2017-07-06,2017-06-28,,7.672076,7.707917,7.734116,7.657671,7.704472,7.8434564043761155
10_GROCERY I,2017-07-07,2017-06-28,,7.799195,7.7183256,7.758507,7.7019434,7.7512097,7.703007682479236
10_GROCERY I,2017-07-08,2017-06-28,,8.010522,7.9700713,8.036782,7.912154,8.00024,7.992944547318106
10_GROCERY I,2017-07-09,2017-06-28,,8.118247,7.8942657,7.9866304,7.903377,8.016087,7.893198869544609
10_GROCERY I,2017-07-10,2017-06-28,,7.8893323,7.7730346,7.805401,7.786468,7.8332086,7.759187438507795
10_GROCERY I,2017-07-11,2017-06-28,,7.8128657,7.760933,7.786439,7.710547,7.759577,7.835183755266748
10_GROCERY I,2017-07-12,2017-06-28,,7.8084717,7.6711993,7.7712317,7.7115855,7.71733,7.667158255319148
10_GROCERY I,2017-07-13,2017-06-28,,7.779545,7.6547613,7.699188,7.669318,7.69334,7.621195162809845
10_GROCERY I,2017-07-14,2017-06-28,,7.8737803,7.696037,7.8073673,7.691041,7.7118044,7.25629723969068
10_GROCERY I,2017-07-15,2017-07-14,,7.8481293,7.907983,7.8520694,7.7095733,7.735997,7.829630389150193
10_GROCERY I,2017-07-16,2017-07-14,,7.865433,7.8806043,7.8776107,7.896254,7.9626355,7.982074875081202
10_GROCERY I,2017-07-17,2017-07-14,,7.8009753,7.7762747,7.754941,7.785545,7.775684,7.801800401908972
10_GROCERY I,2017-07-18,2017-07-14,,7.7744064,7.7133746,7.7128334,7.7021813,7.7018867,7.695757990554761
10_GROCERY I,2017-07-19,2017-07-14,,7.7398314,7.6520085,7.6154714,7.6568975,7.6365623,7.640603826393634
10_GROCERY I,2017-07-20,2017-07-14,,7.7143574,7.6446176,7.5593014,7.618393,7.594153,7.635786861395584
10_GROCERY I,2017-07-21,2017-07-14,,7.7342186,7.569663,7.4634776,7.685824,7.5993185,7.555905093611346
10_GROCERY I,2017-07-22,2017-07-14,,7.9143147,7.874006,7.726704,7.684382,7.9436064,7.8469809821387875
10_GROCERY I,2017-07-23,2017-07-14,,7.955398,7.7946663,7.8672385,7.7808614,7.971166,7.852050207265889
10_GROCERY I,2017-07-24,2017-07-14,,7.8647637,7.7101765,7.7456255,7.8485,7.766635,7.7501841622578365
10_GROCERY I,2017-07-25,2017-07-14,,7.783048,7.6506534,7.7527275,7.6435027,7.7105646,7.737616282857904
10_GROCERY I,2017-07-26,2017-07-14,,7.7003846,7.5707607,7.556696,7.610238,7.6439924,7.324489979348532
10_GROCERY I,2017-07-27,2017-07-14,,7.6930184,7.5836697,7.6280026,7.6262803,7.5953846,7.5416830998821105
10_GROCERY I,2017-07-28,2017-07-14,,7.660078,7.5669165,7.527875,7.6266036,7.598784,7.703007682479236
10_GROCERY I,2017-07-29,2017-07-14,,7.819224,7.863427,7.7854786,7.627069,7.9446144,8.135346948906706
10_GROCERY I,2017-07-30,2017-07-14,,7.9371824,7.8571396,7.9033556,7.819341,7.9580956,7.904703913873746
10_GROCERY I,2017-07-31,2017-07-30,,7.9366894,7.8585696,7.9565945,7.8902955,7.828961,8.08271113423758
10_GROCERY I,2017-08-01,2017-07-30,,7.7664437,7.8032374,7.8190045,7.7990427,7.7400255,8.046869510959576
10_GROCERY I,2017-08-02,2017-07-30,,7.695493,7.7285547,7.8094897,7.6295943,7.6905746,8.038834757787749
10_GROCERY I,2017-08-03,2017-07-30,,7.700938,7.718129,7.761212,7.697232,7.6560516,8.092239406724211
10_GROCERY I,2017-08-04,2017-07-30,,7.6748257,7.7189503,7.7497954,7.7054954,7.657187,7.984121958702927
10_GROCERY I,2017-08-05,2017-07-30,,7.898433,8.013894,8.109645,7.8882985,7.954697,8.14002395246292
10_GROCERY I,2017-08-06,2017-07-30,,8.008318,7.9615374,7.970209,7.8900323,8.013169,8.167919362957814
10_GROCERY I,2017-08-07,2017-07-30,,7.8988976,7.8265934,7.9054933,7.9840918,7.8152084,7.999007213243954
10_GROCERY I,2017-08-08,2017-07-30,,7.776504,7.7525415,7.757092,7.740111,7.727664,8.020927718981577
10_GROCERY I,2017-08-09,2017-07-30,,7.6798368,7.6523685,7.725425,7.6345425,7.665757,7.8156105320351905
10_GROCERY I,2017-08-10,2017-07-30,,7.7104144,7.642321,7.72802,7.6536293,7.6334686,7.744569809354495
10_GROCERY I,2017-08-11,2017-07-30,,7.698333,7.646622,7.6601954,7.711963,7.643469,7.762170607138204
10_GROCERY I,2017-08-12,2017-07-30,,7.900636,7.958169,8.017162,7.8041925,7.95026,7.87473912517181
10_GROCERY I,2017-08-13,2017-07-30,,8.017278,7.915994,7.9702897,7.871762,8.006723,7.949797216161852
10_GROCERY I,2017-08-14,2017-07-30,,7.9464974,7.835106,7.9122105,7.870004,7.7896924,7.873217054862741
10_GROCERY I,2017-08-15,2017-07-30,,7.7591424,7.752344,7.88928,7.8960643,7.7303386,7.893572073504902
10_SCHOOL AND OFFICE SUPPLIES,2017-06-29,2017-06-28,,0.010722133,0.00027967803,0.0013466347,-0.053621076,-0.0007491193,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-06-30,2017-06-28,,0.010722133,0.000262937,0.00020752671,-0.015015376,-0.019297991,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-01,2017-06-28,,0.010722133,0.00024414866,0.0013137594,-0.06522612,-0.019035976,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-02,2017-06-28,,0.010722133,0.00022833551,2.2420883e-05,-0.072274454,-0.012904328,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-03,2017-06-28,,0.010722133,0.00023923982,0.00035976298,-0.06307496,-0.00777521,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-04,2017-06-28,,0.010722133,0.0002233422,0.0017189346,-0.036053885,-0.0046704235,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-05,2017-06-28,,0.010722133,0.00018844135,-0.00027313115,0.0051609497,-0.003770951,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-06,2017-06-28,,0.010722133,0.0002776313,0.0008583708,-0.082722336,-0.00356004,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-07,2017-06-28,,0.010722133,0.0002492816,0.00023049138,-0.04877621,-0.0008017801,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-08,2017-06-28,,0.010722133,0.00018450478,0.0005373884,-0.04762198,0.0022103435,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-09,2017-06-28,,0.010722133,0.00010235499,-0.00046208312,-0.01810959,0.0026401381,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-10,2017-06-28,,0.010722133,0.00011186749,-5.488042e-05,-0.0068603875,0.004114207,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-11,2017-06-28,,0.010722133,0.00010060772,0.0012386204,-0.029395442,0.008723372,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-12,2017-06-28,,0.010722133,3.4988047e-05,0.00035990376,-0.03245686,0.012085047,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-13,2017-06-28,,0.010722156,0.00017890925,4.6465366e-06,-0.019314693,0.014101407,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-14,2017-06-28,,0.010722156,0.00016563808,0.00093074783,0.019028751,0.02580923,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-15,2017-07-14,,0.010722133,0.00027967803,0.0013466347,-0.053621076,-0.0007491193,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-16,2017-07-14,,0.010722133,0.000262937,0.00020752671,-0.015015376,-0.019297991,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-17,2017-07-14,,0.010722133,0.00024414866,0.0013137594,-0.06522612,-0.019035976,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-18,2017-07-14,,0.010722133,0.00022833551,2.2420883e-05,-0.072274454,-0.012904328,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-19,2017-07-14,,0.010722133,0.00023923982,0.00035976298,-0.06307496,-0.00777521,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-20,2017-07-14,,0.010722133,0.0002233422,0.0017189346,-0.036053885,-0.0046704235,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-21,2017-07-14,,0.010722133,0.00018844135,-0.00027313115,0.0051609497,-0.003770951,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-22,2017-07-14,,0.010722133,0.0002776313,0.0008583708,-0.082722336,-0.00356004,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-23,2017-07-14,,0.010722133,0.0002492816,0.00023049138,-0.04877621,-0.0008017801,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-24,2017-07-14,,0.010722133,0.00018450478,0.0005373884,-0.04762198,0.0022103435,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-25,2017-07-14,,0.010722133,0.00010235499,-0.00046208312,-0.01810959,0.0026401381,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-26,2017-07-14,,0.010722133,0.00011186749,-5.488042e-05,-0.0068603875,0.004114207,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-27,2017-07-14,,0.010722133,0.00010060772,0.0012386204,-0.029395442,0.008723372,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-28,2017-07-14,,0.010722133,3.4988047e-05,0.00035990376,-0.03245686,0.012085047,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-29,2017-07-14,,0.010722156,0.00017890925,4.6465366e-06,-0.019314693,0.014101407,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-30,2017-07-14,,0.010722156,0.00016563808,0.00093074783,0.019028751,0.02580923,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-31,2017-07-30,,0.010722133,0.00027967803,0.0013466347,-0.053621076,-0.0007491193,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-01,2017-07-30,,0.010722133,0.000262937,0.00020752671,-0.015015376,-0.019297991,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-02,2017-07-30,,0.010722133,0.00024414866,0.0013137594,-0.06522612,-0.019035976,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-03,2017-07-30,,0.010722133,0.00022833551,2.2420883e-05,-0.072274454,-0.012904328,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-04,2017-07-30,,0.010722133,0.00023923982,0.00035976298,-0.06307496,-0.00777521,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-05,2017-07-30,,0.010722133,0.0002233422,0.0017189346,-0.036053885,-0.0046704235,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-06,2017-07-30,,0.010722133,0.00018844135,-0.00027313115,0.0051609497,-0.003770951,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-07,2017-07-30,,0.010722133,0.0002776313,0.0008583708,-0.082722336,-0.00356004,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-08,2017-07-30,,0.010722133,0.0002492816,0.00023049138,-0.04877621,-0.0008017801,1.6094379124341003
10_SCHOOL AND OFFICE SUPPLIES,2017-08-09,2017-07-30,,0.010722133,0.00018450478,0.0005373884,-0.04762198,0.0022103435,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-10,2017-07-30,,0.010722133,0.00010235499,-0.00046208312,-0.01810959,0.0026401381,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-11,2017-07-30,,0.010722133,0.00011186749,-5.488042e-05,-0.0068603875,0.004114207,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-12,2017-07-30,,0.010722133,0.00010060772,0.0012386204,-0.029395442,0.008723372,2.3025850929940455
10_SCHOOL AND OFFICE SUPPLIES,2017-08-13,2017-07-30,,0.010722133,3.4988047e-05,0.00035990376,-0.03245686,0.012085047,1.3862943611198906
10_SCHOOL AND OFFICE SUPPLIES,2017-08-14,2017-07-30,,0.010722156,0.00017890925,4.6465366e-06,-0.019314693,0.014101407,1.791759469228055
10_SCHOOL AND OFFICE SUPPLIES,2017-08-15,2017-07-30,,0.010722156,0.00016563808,0.00093074783,0.019028751,0.02580923,2.9444389791664403
11_BEVERAGES,2017-06-29,2017-06-28,,8.30442,8.257903,8.122469,8.232843,8.300592,8.143226750367443
11_BEVERAGES,2017-06-30,2017-06-28,,8.444275,8.468244,8.429263,8.296205,8.462598,8.448057452581375
11_BEVERAGES,2017-07-01,2017-06-28,,8.522195,8.541936,8.5215225,8.523886,8.636293,8.864464055279676
11_BEVERAGES,2017-07-02,2017-06-28,,8.497429,8.663748,8.555039,8.497488,8.607987,8.802672840312818
11_BEVERAGES,2017-07-03,2017-06-28,,8.413197,8.490055,8.4653635,8.364889,8.401217,8.624970783589669
11_BEVERAGES,2017-07-04,2017-06-28,,8.359457,8.434876,8.400742,8.322999,8.323636,8.699014623168509
11_BEVERAGES,2017-07-05,2017-06-28,,8.359031,8.381139,8.379237,8.322943,8.2677,8.584290934948731
11_BEVERAGES,2017-07-06,2017-06-28,,8.299226,8.426316,8.381447,8.323897,8.277425,8.464635940677562
11_BEVERAGES,2017-07-07,2017-06-28,,8.42024,8.562348,8.572506,8.337041,8.503437,8.753055515138222
11_BEVERAGES,2017-07-08,2017-06-28,,8.650609,8.62353,8.62875,8.544288,8.649392,8.61031916940572
11_BEVERAGES,2017-07-09,2017-06-28,,8.652643,8.6960125,8.699416,8.573757,8.59739,8.617400451833262
11_BEVERAGES,2017-07-10,2017-06-28,,8.472602,8.437924,8.39594,8.386945,8.386985,8.497398564088058
11_BEVERAGES,2017-07-11,2017-06-28,,8.368511,8.317203,8.258764,8.343611,8.315572,8.262300941787448
11_BEVERAGES,2017-07-12,2017-06-28,,8.259825,8.2454,8.169731,8.349793,8.2606735,8.252446090246952
11_BEVERAGES,2017-07-13,2017-06-28,,8.228501,8.259898,8.258006,8.341964,8.268253,8.185350223178686
11_BEVERAGES,2017-07-14,2017-06-28,,8.421139,8.453631,8.543183,8.383685,8.444489,8.49167023418515
11_BEVERAGES,2017-07-15,2017-07-14,,8.640454,8.549622,8.508454,8.698205,8.69657,8.521384396034705
11_BEVERAGES,2017-07-16,2017-07-14,,8.785476,8.586459,8.523636,8.440727,8.646356,8.536995818712416
11_BEVERAGES,2017-07-17,2017-07-14,,8.641722,8.446558,8.334269,8.411456,8.426648,8.41316512099219
11_BEVERAGES,2017-07-18,2017-07-14,,8.47814,8.36038,8.343035,8.360287,8.351681,8.213381737034572
11_BEVERAGES,2017-07-19,2017-07-14,,8.408131,8.325871,8.25035,8.287387,8.268992,8.061802274538348
11_BEVERAGES,2017-07-20,2017-07-14,,8.411488,8.278122,8.148878,8.224695,8.259962,8.211754397375197
11_BEVERAGES,2017-07-21,2017-07-14,,8.568819,8.495053,8.393273,8.442087,8.452353,8.740656691541368
11_BEVERAGES,2017-07-22,2017-07-14,,8.66078,8.550456,8.39473,8.459148,8.673973,8.267705664762426
11_BEVERAGES,2017-07-23,2017-07-14,,8.640321,8.594205,8.504297,8.600847,8.642058,8.350902451694811
11_BEVERAGES,2017-07-24,2017-07-14,,8.507513,8.398517,8.25059,8.413623,8.4227085,8.330863613224743
11_BEVERAGES,2017-07-25,2017-07-14,,8.388626,8.311426,8.250442,8.296973,8.334622,8.20849175174038
11_BEVERAGES,2017-07-26,2017-07-14,,8.334155,8.268589,8.208095,8.289095,8.246637,8.17103418920548
11_BEVERAGES,2017-07-27,2017-07-14,,8.297422,8.229452,8.180426,8.212982,8.245178,8.114324709155339
11_BEVERAGES,2017-07-28,2017-07-14,,8.586207,8.476643,8.351803,8.435157,8.434824,8.50532301884575
11_BEVERAGES,2017-07-29,2017-07-14,,8.80224,8.545959,8.41383,8.43553,8.669132,8.348537825386098
11_BEVERAGES,2017-07-30,2017-07-14,,8.786625,8.615899,8.451751,8.514507,8.550594,8.467162257810672
11_BEVERAGES,2017-07-31,2017-07-30,,8.494105,8.357062,8.440437,8.376667,8.323088,8.269756947532983
11_BEVERAGES,2017-08-01,2017-07-30,,8.34409,8.2902155,8.367223,8.263952,8.266424,8.557374981049069
11_BEVERAGES,2017-08-02,2017-07-30,,8.369243,8.252329,8.336844,8.236355,8.2394495,8.585225601808064
11_BEVERAGES,2017-08-03,2017-07-30,,8.345591,8.300174,8.285646,8.2400875,8.242272,8.494129251817686
11_BEVERAGES,2017-08-04,2017-07-30,,8.683505,8.590327,8.626333,8.51273,8.425012,8.863191340690854
11_BEVERAGES,2017-08-05,2017-07-30,,8.696888,8.501287,8.557661,8.555146,8.53439,8.575462099540212
11_BEVERAGES,2017-08-06,2017-07-30,,8.574485,8.497076,8.476261,8.394935,8.446652,8.588955557643128
11_BEVERAGES,2017-08-07,2017-07-30,,8.46619,8.39953,8.385676,8.395006,8.367042,8.394121193826242
11_BEVERAGES,2017-08-08,2017-07-30,,8.391537,8.319196,8.260776,8.277288,8.291848,8.488587934405903
11_BEVERAGES,2017-08-09,2017-07-30,,8.390762,8.263439,8.331462,8.187908,8.2499895,8.30795254527102
11_BEVERAGES,2017-08-10,2017-07-30,,8.388491,8.2797,8.276295,8.316162,8.226929,8.433159195806228
11_BEVERAGES,2017-08-11,2017-07-30,,8.745564,8.53834,8.549087,8.416616,8.407843,8.553139318189706
11_BEVERAGES,2017-08-12,2017-07-30,,8.675038,8.44901,8.527313,8.400496,8.520797,8.371936178759098
11_BEVERAGES,2017-08-13,2017-07-30,,8.59589,8.431739,8.447279,8.3950815,8.423048,8.464214266625351
11_BEVERAGES,2017-08-14,2017-07-30,,8.458091,8.35558,8.422717,8.38944,8.341363,8.421783006611578
11_BEVERAGES,2017-08-15,2017-07-30,,8.294409,8.279781,8.398101,8.29637,8.279672,8.32579052588609
11_GROCERY I,2017-06-29,2017-06-28,,8.734041,8.689774,8.670405,8.696461,8.622325,8.446413581805832
11_GROCERY I,2017-06-30,2017-06-28,,8.845801,8.775526,8.69105,8.775592,8.678304,8.772437244155055
11_GROCERY I,2017-07-01,2017-06-28,,9.05007,9.039888,9.117291,9.024293,9.0080805,9.334638935406648
11_GROCERY I,2017-07-02,2017-06-28,,9.198751,9.182492,9.24253,9.134504,9.109709,9.240026641821542
11_GROCERY I,2017-07-03,2017-06-28,,8.908876,9.025425,9.156201,8.773613,8.858709,9.273574855726467
11_GROCERY I,2017-07-04,2017-06-28,,8.835581,8.934728,8.974751,8.790574,8.752473,9.259109678785244
11_GROCERY I,2017-07-05,2017-06-28,,8.8266,8.823616,8.868707,8.789443,8.705385,9.078894346318862
11_GROCERY I,2017-07-06,2017-06-28,,8.755114,8.81607,8.926846,8.760032,8.6641,8.921723462700589
11_GROCERY I,2017-07-07,2017-06-28,,8.834794,8.801217,8.740464,8.798456,8.693847,8.873988788076137
11_GROCERY I,2017-07-08,2017-06-28,,9.035141,9.020943,9.058383,9.031965,9.049362,9.0627463336534
11_GROCERY I,2017-07-09,2017-06-28,,9.182923,9.124248,9.189686,9.150482,9.137432,9.198119095476795
11_GROCERY I,2017-07-10,2017-06-28,,8.921598,8.892989,8.893458,8.975726,8.883591,8.875729362197191
11_GROCERY I,2017-07-11,2017-06-28,,8.8388605,8.794592,8.74536,8.838409,8.77922,8.824543470365422
11_GROCERY I,2017-07-12,2017-06-28,,8.776113,8.66991,8.664252,8.842141,8.721152,8.691075571654675
11_GROCERY I,2017-07-13,2017-06-28,,8.755021,8.690039,8.744101,8.837767,8.667888,8.652088703207003
11_GROCERY I,2017-07-14,2017-06-28,,8.792407,8.752509,8.731916,8.769332,8.670653,8.651943990262701
11_GROCERY I,2017-07-15,2017-07-14,,8.88039,8.968834,8.90666,9.073015,9.015695,8.818466138111903
11_GROCERY I,2017-07-16,2017-07-14,,9.042552,9.128108,9.062776,9.19621,9.233325,8.893214521334004
11_GROCERY I,2017-07-17,2017-07-14,,9.021928,8.964413,8.873554,8.839224,8.908893,8.90762289892447
11_GROCERY I,2017-07-18,2017-07-14,,8.916433,8.865813,8.827497,8.778554,8.795124,8.70058184532616
11_GROCERY I,2017-07-19,2017-07-14,,8.839295,8.745535,8.7450695,8.781737,8.71068,8.793306199572513
11_GROCERY I,2017-07-20,2017-07-14,,8.781682,8.714193,8.64773,8.724255,8.650728,8.573286905330988
11_GROCERY I,2017-07-21,2017-07-14,,8.769328,8.688203,8.594251,8.771713,8.71287,8.620535030917695
11_GROCERY I,2017-07-22,2017-07-14,,8.903416,8.951636,8.804298,8.85993,9.0191965,8.655043046046625
11_GROCERY I,2017-07-23,2017-07-14,,9.029046,9.065825,9.046214,9.151657,9.224122,8.832061009919224
11_GROCERY I,2017-07-24,2017-07-14,,8.877238,8.914792,8.828345,8.958343,8.892212,8.835724155915834
11_GROCERY I,2017-07-25,2017-07-14,,8.790223,8.801047,8.815286,8.767956,8.790882,8.749726282706433
11_GROCERY I,2017-07-26,2017-07-14,,8.725476,8.672102,8.702045,8.772589,8.707132,8.62217103386401
