unique_id,ds,cutoff,NHITS,NLinear,TiDE,TimeMixer,y
10_BEVERAGES,2017-07-28,2017-07-14,7.069489,6.919256,7.205013,6.988585,7.387090235656757
10_BEVERAGES,2017-07-29,2017-07-14,7.422788,7.138848,7.2094717,7.224769,7.443663683115591
10_BEVERAGES,2017-07-30,2017-07-14,7.3073034,7.2442226,7.156589,7.18128,7.356918242356021
10_BEVERAGES,2017-07-31,2017-07-30,7.2176557,7.24503,7.231919,7.172275,7.166265974133638
10_BEVERAGES,2017-08-01,2017-07-30,7.1290336,7.0617166,7.1604743,7.1015983,7.519692404116539
10_BEVERAGES,2017-08-02,2017-07-30,7.0774946,6.9587617,7.1842775,7.093352,7.1316985104669115
10_BEVERAGES,2017-08-03,2017-07-30,7.0327454,6.9963,6.949566,7.025696,7.358830898342354
10_BEVERAGES,2017-08-04,2017-07-30,7.151467,7.180743,7.2177086,7.1544657,7.413970290190444
10_BEVERAGES,2017-08-05,2017-07-30,7.355405,7.2238746,7.2941623,7.3529224,7.506591780070841
10_BEVERAGES,2017-08-06,2017-07-30,7.26996,7.4133043,7.258468,7.275466,7.421775793644647
10_BEVERAGES,2017-08-07,2017-07-30,7.1392384,7.132764,7.1707096,7.1768684,7.2399325913204695
10_BEVERAGES,2017-08-08,2017-07-30,7.0690045,7.048809,7.241618,7.1053724,7.3727463664043285
10_BEVERAGES,2017-08-09,2017-07-30,7.0327854,6.9905205,7.1654973,7.0406356,7.080867896690782
10_BEVERAGES,2017-08-10,2017-07-30,7.0135713,6.9866033,6.9956355,7.019138,7.424761761823209
10_BEVERAGES,2017-08-11,2017-07-30,7.157845,7.136812,7.173268,7.203098,7.286191714702382
10_BEVERAGES,2017-08-12,2017-07-30,7.3612146,7.2007613,7.3052735,7.3761516,7.195187320178709
10_BEVERAGES,2017-08-13,2017-07-30,7.2946563,7.267564,7.2937202,7.34829,7.3310603052186325
10_BEVERAGES,2017-08-14,2017-07-30,7.179463,7.313741,7.187703,7.173895,7.029972911706386
10_BEVERAGES,2017-08-15,2017-07-30,7.1068153,7.0832496,7.0844984,7.1214776,7.3833681469923835
10_GROCERY I,2017-06-29,2017-06-28,7.6436763,7.6712575,7.7173085,7.701471,7.569411792450712
10_GROCERY I,2017-06-30,2017-06-28,7.710827,7.847913,7.811202,7.7992864,7.813591552952433
10_GROCERY I,2017-07-01,2017-06-28,8.029412,7.8106236,7.900243,7.9753036,8.282483003730562
10_GROCERY I,2017-07-02,2017-06-28,7.9723926,7.805279,8.005213,8.001247,8.238536930171769
10_GROCERY I,2017-07-03,2017-06-28,7.84595,7.860058,7.809121,7.862012,8.1886891244442
10_GROCERY I,2017-07-04,2017-06-28,7.819955,7.706021,7.7545094,7.869558,7.952615111650999
10_GROCERY I,2017-07-05,2017-06-28,7.7696404,7.6490116,7.833642,7.7440753,7.806696372521179
10_GROCERY I,2017-07-06,2017-06-28,7.71938,7.830532,7.715395,7.835079,7.8434564043761155
10_GROCERY I,2017-07-07,2017-06-28,7.7547865,7.9354973,7.8265243,7.932544,7.703007682479236
10_GROCERY I,2017-07-08,2017-06-28,8.013316,7.8651605,7.8402605,7.9652348,7.992944547318106
10_GROCERY I,2017-07-09,2017-06-28,7.9404564,7.8390217,7.863873,8.00951,7.893198869544609
10_GROCERY I,2017-07-10,2017-06-28,7.8013115,7.817112,7.759535,7.828752,7.759187438507795
10_GROCERY I,2017-07-11,2017-06-28,7.7479906,7.7874837,7.799105,7.8461328,7.835183755266748
10_GROCERY I,2017-07-12,2017-06-28,7.7025046,7.795911,7.6802826,7.8166122,7.667158255319148
10_GROCERY I,2017-07-13,2017-06-28,7.663111,7.76542,7.6657434,7.702319,7.621195162809845
10_GROCERY I,2017-07-14,2017-06-28,7.708914,7.7608905,7.817568,7.8396173,7.256297239690681
10_GROCERY I,2017-07-15,2017-07-14,7.888073,7.6045074,7.7223763,7.869009,7.829630389150193
10_GROCERY I,2017-07-16,2017-07-14,7.892593,7.745896,7.9439077,7.8223224,7.982074875081202
10_GROCERY I,2017-07-17,2017-07-14,7.7889786,7.8166513,7.883525,7.7886767,7.801800401908972
10_GROCERY I,2017-07-18,2017-07-14,7.7374477,7.782619,7.798952,7.799167,7.695757990554761
10_GROCERY I,2017-07-19,2017-07-14,7.608188,7.623596,7.6427836,7.6823974,7.640603826393634
10_GROCERY I,2017-07-20,2017-07-14,7.6173534,7.6354914,7.589671,7.593456,7.635786861395585
10_GROCERY I,2017-07-21,2017-07-14,7.5113616,7.4105577,7.743523,7.649673,7.555905093611346
10_GROCERY I,2017-07-22,2017-07-14,7.8930902,7.7057543,7.773981,7.8242397,7.846980982138788
10_GROCERY I,2017-07-23,2017-07-14,7.851537,7.7208967,7.9988523,7.85612,7.852050207265889
10_GROCERY I,2017-07-24,2017-07-14,7.7426906,7.803619,7.8457503,7.7777033,7.7501841622578365
10_GROCERY I,2017-07-25,2017-07-14,7.6685896,7.7992015,7.682867,7.7171125,7.737616282857904
10_GROCERY I,2017-07-26,2017-07-14,7.5415864,7.668089,7.7203712,7.673015,7.324489979348532
10_GROCERY I,2017-07-27,2017-07-14,7.589812,7.6272573,7.676991,7.6120696,7.541683099882111
10_GROCERY I,2017-07-28,2017-07-14,7.526894,7.3248873,7.7494273,7.585025,7.703007682479236
10_GROCERY I,2017-07-29,2017-07-14,7.912338,7.7503166,7.9296827,7.8320117,8.135346948906706
10_GROCERY I,2017-07-30,2017-07-14,7.909085,7.893679,7.8124533,7.8983517,7.904703913873747
10_GROCERY I,2017-07-31,2017-07-30,7.842593,7.839536,7.8589487,7.826199,8.08271113423758
10_GROCERY I,2017-08-01,2017-07-30,7.7936773,7.64604,7.731145,7.800141,8.046869510959576
10_GROCERY I,2017-08-02,2017-07-30,7.713499,7.6760793,7.801789,7.6393685,8.038834757787749
10_GROCERY I,2017-08-03,2017-07-30,7.7305646,7.6667686,7.645214,7.664226,8.092239406724211
10_GROCERY I,2017-08-04,2017-07-30,7.709307,7.7901573,7.8494835,7.7224145,7.984121958702927
10_GROCERY I,2017-08-05,2017-07-30,8.016409,7.77616,7.919202,7.9030533,8.14002395246292
10_GROCERY I,2017-08-06,2017-07-30,7.96207,7.8589306,7.8602157,7.9268713,8.167919362957816
10_GROCERY I,2017-08-07,2017-07-30,7.8048854,7.7878404,7.8103156,7.853522,7.999007213243955
10_GROCERY I,2017-08-08,2017-07-30,7.742493,7.742506,7.853296,7.7344756,8.020927718981577
10_GROCERY I,2017-08-09,2017-07-30,7.6222243,7.645662,7.8292394,7.689168,7.8156105320351905
10_GROCERY I,2017-08-10,2017-07-30,7.6456747,7.6394057,7.624693,7.678928,7.744569809354496
10_GROCERY I,2017-08-11,2017-07-30,7.6640463,7.805725,7.7395487,7.7350883,7.762170607138205
10_GROCERY I,2017-08-12,2017-07-30,7.9736114,7.775865,7.8685365,7.9434743,7.874739125171811
10_GROCERY I,2017-08-13,2017-07-30,7.9392166,7.880047,7.8766456,8.000137,7.949797216161852
10_GROCERY I,2017-08-14,2017-07-30,7.809085,8.072162,7.858558,7.833759,7.873217054862741
10_GROCERY I,2017-08-15,2017-07-30,7.7588863,7.730547,7.8689575,7.686269,7.893572073504902
10_SCHOOL AND OFFICE SUPPLIES,2017-06-29,2017-06-28,0.020046853,-0.026760267,0.12468721,0.000108140215,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-06-30,2017-06-28,0.010492845,-0.033275064,0.0043757935,0.00020292438,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-01,2017-06-28,0.017826969,-0.004571389,-0.005127569,0.00031132338,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-02,2017-06-28,0.022473752,0.01576099,0.0992171,0.00047293046,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-03,2017-06-28,0.015210152,-0.057564314,0.16801126,7.3339535e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-04,2017-06-28,0.021560209,0.00031223983,-0.021350985,2.2909357e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-05,2017-06-28,0.0084658535,0.026379067,0.1512998,-6.277155e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-06,2017-06-28,0.028224308,-0.0037407381,0.08894304,9.12904e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-07,2017-06-28,0.024715664,0.010885945,0.15087306,0.00027307245,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-08,2017-06-28,0.023249164,-0.003759605,0.11071278,0.00031713888,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-09,2017-06-28,0.027832922,0.016703356,0.13215414,9.545106e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-10,2017-06-28,0.024299614,-0.069709964,0.15262665,-7.027152e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-11,2017-06-28,0.034692205,-0.027081689,0.12907225,8.132316e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-12,2017-06-28,0.026441839,-0.01620987,0.09953935,-2.5039995e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-13,2017-06-28,0.051622752,0.09271347,0.076442495,-0.00010357725,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-14,2017-06-28,0.045400545,0.015688002,0.14535652,0.0004438851,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-15,2017-07-14,0.020046853,-0.026760267,0.12468721,0.000108140215,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-16,2017-07-14,0.010492845,-0.033275064,0.0043757935,0.00020292438,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-17,2017-07-14,0.017826969,-0.004571389,-0.005127569,0.00031132338,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-18,2017-07-14,0.022473752,0.01576099,0.0992171,0.00047293046,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-19,2017-07-14,0.015210152,-0.057564314,0.16801126,7.3339535e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-20,2017-07-14,0.021560209,0.00031223983,-0.021350985,2.2909357e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-21,2017-07-14,0.0084658535,0.026379067,0.1512998,-6.277155e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-22,2017-07-14,0.028224308,-0.0037407381,0.08894304,9.12904e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-23,2017-07-14,0.024715664,0.010885945,0.15087306,0.00027307245,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-24,2017-07-14,0.023249164,-0.003759605,0.11071278,0.00031713888,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-25,2017-07-14,0.027832922,0.016703356,0.13215414,9.545106e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-26,2017-07-14,0.024299614,-0.069709964,0.15262665,-7.027152e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-27,2017-07-14,0.034692205,-0.027081689,0.12907225,8.132316e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-28,2017-07-14,0.026441839,-0.01620987,0.09953935,-2.5039995e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-29,2017-07-14,0.051622752,0.09271347,0.076442495,-0.00010357725,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-30,2017-07-14,0.045400545,0.015688002,0.14535652,0.0004438851,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-07-31,2017-07-30,0.020046853,-0.026760267,0.12468721,0.000108140215,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-01,2017-07-30,0.010492845,-0.033275064,0.0043757935,0.00020292438,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-02,2017-07-30,0.017826969,-0.004571389,-0.005127569,0.00031132338,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-03,2017-07-30,0.022473752,0.01576099,0.0992171,0.00047293046,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-04,2017-07-30,0.015210152,-0.057564314,0.16801126,7.3339535e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-05,2017-07-30,0.021560209,0.00031223983,-0.021350985,2.2909357e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-06,2017-07-30,0.0084658535,0.026379067,0.1512998,-6.277155e-06,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-07,2017-07-30,0.028224308,-0.0037407381,0.08894304,9.12904e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-08,2017-07-30,0.024715664,0.010885945,0.15087306,0.00027307245,1.6094379124341003
10_SCHOOL AND OFFICE SUPPLIES,2017-08-09,2017-07-30,0.023249164,-0.003759605,0.11071278,0.00031713888,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-10,2017-07-30,0.027832922,0.016703356,0.13215414,9.545106e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-11,2017-07-30,0.024299614,-0.069709964,0.15262665,-7.027152e-05,0.0
10_SCHOOL AND OFFICE SUPPLIES,2017-08-12,2017-07-30,0.034692205,-0.027081689,0.12907225,8.132316e-06,2.302585092994046
10_SCHOOL AND OFFICE SUPPLIES,2017-08-13,2017-07-30,0.026441839,-0.01620987,0.09953935,-2.5039995e-05,1.3862943611198906
10_SCHOOL AND OFFICE SUPPLIES,2017-08-14,2017-07-30,0.051622752,0.09271347,0.076442495,-0.00010357725,1.791759469228055
10_SCHOOL AND OFFICE SUPPLIES,2017-08-15,2017-07-30,0.045400545,0.015688002,0.14535652,0.0004438851,2.9444389791664403
11_BEVERAGES,2017-06-29,2017-06-28,8.183161,8.38157,8.344303,8.244859,8.143226750367443
11_BEVERAGES,2017-06-30,2017-06-28,8.428263,8.44376,8.404184,8.35019,8.448057452581375
11_BEVERAGES,2017-07-01,2017-06-28,8.514106,8.574746,8.494997,8.513474,8.864464055279676
11_BEVERAGES,2017-07-02,2017-06-28,8.624827,8.350264,8.597765,8.6008835,8.802672840312818
11_BEVERAGES,2017-07-03,2017-06-28,8.459688,8.490087,8.44364,8.360363,8.624970783589669
11_BEVERAGES,2017-07-04,2017-06-28,8.41465,8.278433,8.385811,8.271386,8.69901462316851
11_BEVERAGES,2017-07-05,2017-06-28,8.380922,8.254341,8.285897,8.224351,8.584290934948731
11_BEVERAGES,2017-07-06,2017-06-28,8.381644,8.402361,8.457877,8.321358,8.464635940677562
11_BEVERAGES,2017-07-07,2017-06-28,8.541651,8.52326,8.397599,8.428426,8.753055515138222
11_BEVERAGES,2017-07-08,2017-06-28,8.593365,8.395206,8.574629,8.504944,8.610319169405722
11_BEVERAGES,2017-07-09,2017-06-28,8.68614,8.432839,8.496254,8.577873,8.617400451833262
11_BEVERAGES,2017-07-10,2017-06-28,8.447072,8.340953,8.451404,8.371114,8.497398564088058
11_BEVERAGES,2017-07-11,2017-06-28,8.323299,8.16609,8.285828,8.299061,8.262300941787448
11_BEVERAGES,2017-07-12,2017-06-28,8.242262,8.172144,8.213726,8.287658,8.252446090246952
11_BEVERAGES,2017-07-13,2017-06-28,8.244026,8.404688,8.46091,8.3012,8.185350223178686
11_BEVERAGES,2017-07-14,2017-06-28,8.429359,8.477047,8.574819,8.41683,8.491670234185152
11_BEVERAGES,2017-07-15,2017-07-14,8.571029,8.540654,8.638994,8.652621,8.521384396034705
11_BEVERAGES,2017-07-16,2017-07-14,8.614249,8.679431,8.496737,8.559905,8.536995818712418
11_BEVERAGES,2017-07-17,2017-07-14,8.43075,8.496795,8.451008,8.501383,8.41316512099219
11_BEVERAGES,2017-07-18,2017-07-14,8.350859,8.5041485,8.406233,8.394797,8.213381737034572
11_BEVERAGES,2017-07-19,2017-07-14,8.336507,8.353841,8.339106,8.373732,8.061802274538348
11_BEVERAGES,2017-07-20,2017-07-14,8.263758,8.507454,8.324714,8.373555,8.211754397375197
11_BEVERAGES,2017-07-21,2017-07-14,8.478271,8.388132,8.547533,8.5183,8.740656691541368
11_BEVERAGES,2017-07-22,2017-07-14,8.561632,8.538415,8.619847,8.554835,8.267705664762426
11_BEVERAGES,2017-07-23,2017-07-14,8.602353,8.509475,8.593306,8.603759,8.350902451694811
11_BEVERAGES,2017-07-24,2017-07-14,8.411475,8.517234,8.603907,8.493447,8.330863613224745
11_BEVERAGES,2017-07-25,2017-07-14,8.312576,8.49184,8.418308,8.362477,8.20849175174038
11_BEVERAGES,2017-07-26,2017-07-14,8.286977,8.277987,8.453723,8.369251,8.17103418920548
11_BEVERAGES,2017-07-27,2017-07-14,8.234042,8.297103,8.348067,8.319246,8.114324709155339
11_BEVERAGES,2017-07-28,2017-07-14,8.469381,8.336487,8.500884,8.458207,8.50532301884575
11_BEVERAGES,2017-07-29,2017-07-14,8.563346,8.476745,8.561631,8.636207,8.348537825386098
11_BEVERAGES,2017-07-30,2017-07-14,8.621564,8.712107,8.578558,8.593787,8.467162257810672
11_BEVERAGES,2017-07-31,2017-07-30,8.341543,8.361731,8.47651,8.368994,8.269756947532983
11_BEVERAGES,2017-08-01,2017-07-30,8.27394,8.393042,8.293569,8.245944,8.557374981049069
11_BEVERAGES,2017-08-02,2017-07-30,8.29316,8.336759,8.309062,8.265116,8.585225601808064
11_BEVERAGES,2017-08-03,2017-07-30,8.318974,8.337503,8.3170805,8.313439,8.494129251817686
11_BEVERAGES,2017-08-04,2017-07-30,8.611619,8.361149,8.495763,8.408705,8.863191340690854
11_BEVERAGES,2017-08-05,2017-07-30,8.556309,8.426078,8.5276985,8.463242,8.575462099540212
11_BEVERAGES,2017-08-06,2017-07-30,8.510925,8.46417,8.503664,8.419863,8.588955557643128
11_BEVERAGES,2017-08-07,2017-07-30,8.403049,8.459222,8.366177,8.457091,8.394121193826242
11_BEVERAGES,2017-08-08,2017-07-30,8.292573,8.393374,8.39786,8.3668375,8.488587934405903
11_BEVERAGES,2017-08-09,2017-07-30,8.26925,8.280396,8.310267,8.244263,8.30795254527102
11_BEVERAGES,2017-08-10,2017-07-30,8.268163,8.382279,8.326096,8.290756,8.433159195806228
11_BEVERAGES,2017-08-11,2017-07-30,8.54092,8.221032,8.471366,8.514139,8.553139318189707
11_BEVERAGES,2017-08-12,2017-07-30,8.504386,8.468844,8.575992,8.484549,8.371936178759098
11_BEVERAGES,2017-08-13,2017-07-30,8.473603,8.647336,8.485968,8.448425,8.464214266625351
11_BEVERAGES,2017-08-14,2017-07-30,8.38512,8.618901,8.435964,8.338384,8.421783006611578
11_BEVERAGES,2017-08-15,2017-07-30,8.303703,8.362918,8.332908,8.278471,8.32579052588609
11_GROCERY I,2017-06-29,2017-06-28,8.631013,8.742201,8.677014,8.743948,8.446413581805832
11_GROCERY I,2017-06-30,2017-06-28,8.710423,8.940915,8.82147,8.723247,8.772437244155055
11_GROCERY I,2017-07-01,2017-06-28,8.988442,8.938688,9.021009,8.955676,9.334638935406648
11_GROCERY I,2017-07-02,2017-06-28,9.198753,8.890132,8.978392,9.113019,9.240026641821542
11_GROCERY I,2017-07-03,2017-06-28,8.992321,8.937343,8.816777,8.900759,9.27357485572647
11_GROCERY I,2017-07-04,2017-06-28,8.96691,8.739594,8.766685,8.770537,9.259109678785244
11_GROCERY I,2017-07-05,2017-06-28,8.86823,8.640055,8.721593,8.704584,9.078894346318862
11_GROCERY I,2017-07-06,2017-06-28,8.821792,8.849768,8.712891,8.7438545,8.921723462700589
11_GROCERY I,2017-07-07,2017-06-28,8.771071,8.937408,8.825587,8.875665,8.873988788076138
11_GROCERY I,2017-07-08,2017-06-28,8.979604,8.855086,8.893965,8.960282,9.0627463336534
11_GROCERY I,2017-07-09,2017-06-28,9.1521845,8.985919,8.841055,9.117841,9.198119095476795
11_GROCERY I,2017-07-10,2017-06-28,8.87782,8.759533,8.806788,8.884348,8.875729362197191
11_GROCERY I,2017-07-11,2017-06-28,8.797299,8.619672,8.73294,8.807136,8.824543470365422
11_GROCERY I,2017-07-12,2017-06-28,8.697065,8.689624,8.6288805,8.773242,8.691075571654675
11_GROCERY I,2017-07-13,2017-06-28,8.698974,8.936524,8.781864,8.734342,8.652088703207003
11_GROCERY I,2017-07-14,2017-06-28,8.708393,8.885712,8.885877,8.852248,8.651943990262701
11_GROCERY I,2017-07-15,2017-07-14,8.98677,8.885994,8.957196,8.995713,8.818466138111903
11_GROCERY I,2017-07-16,2017-07-14,9.157465,9.022862,8.947829,9.009976,8.893214521334004
11_GROCERY I,2017-07-17,2017-07-14,8.953673,8.984015,8.9007225,8.95097,8.90762289892447
11_GROCERY I,2017-07-18,2017-07-14,8.87401,8.960832,8.854388,8.917148,8.70058184532616
11_GROCERY I,2017-07-19,2017-07-14,8.760579,8.757701,8.739812,8.807868,8.793306199572513
11_GROCERY I,2017-07-20,2017-07-14,8.691381,8.801367,8.637286,8.732644,8.573286905330988
11_GROCERY I,2017-07-21,2017-07-14,8.682928,8.707043,8.842775,8.828447,8.620535030917695
11_GROCERY I,2017-07-22,2017-07-14,8.950681,8.827496,8.936683,8.974528,8.655043046046627
11_GROCERY I,2017-07-23,2017-07-14,9.103687,8.902801,8.999226,8.967598,8.832061009919224
11_GROCERY I,2017-07-24,2017-07-14,8.878049,8.923323,9.066249,8.932006,8.835724155915834
11_GROCERY I,2017-07-25,2017-07-14,8.780899,8.947171,8.853769,8.838793,8.749726282706435
11_GROCERY I,2017-07-26,2017-07-14,8.66789,8.772457,8.864949,8.827018,8.62217103386401
11_GROCERY I,2017-07-27,2017-07-14,8.647771,8.703574,8.787622,8.71394,8.581462551333177
11_GROCERY I,2017-07-28,2017-07-14,8.700367,8.549388,8.808528,8.758701,8.895648942018441
11_GROCERY I,2017-07-29,2017-07-14,8.998508,8.90613,8.933484,8.998737,8.92463554348858
11_GROCERY I,2017-07-30,2017-07-14,9.180502,9.11853,8.980817,9.027516,9.09468841395994
11_GROCERY I,2017-07-31,2017-07-30,8.955086,8.928959,8.995725,8.899505,8.963995105506493
11_GROCERY I,2017-08-01,2017-07-30,8.859214,8.907973,8.803123,8.838469,9.317845795673223
11_GROCERY I,2017-08-02,2017-07-30,8.834295,8.849489,8.807676,8.794533,9.21175347307836
11_GROCERY I,2017-08-03,2017-07-30,8.76703,8.741399,8.711261,8.787974,9.076826807764162
11_GROCERY I,2017-08-04,2017-07-30,8.796618,8.917352,8.818711,8.763116,9.091277855633374
11_GROCERY I,2017-08-05,2017-07-30,8.915758,8.865169,8.92608,8.915603,9.025565488235184
11_GROCERY I,2017-08-06,2017-07-30,9.003798,9.003124,8.929706,8.999265,9.157914014862806
11_GROCERY I,2017-08-07,2017-07-30,8.917637,8.990482,8.864804,8.973454,9.016547955711111
11_GROCERY I,2017-08-08,2017-07-30,8.801402,8.956647,8.862967,8.915067,8.882961921260407
11_GROCERY I,2017-08-09,2017-07-30,8.74511,8.793687,8.842762,8.753493,8.81668530004035
11_GROCERY I,2017-08-10,2017-07-30,8.662822,8.717148,8.65969,8.772059,8.807019513321139
11_GROCERY I,2017-08-11,2017-07-30,8.716722,8.751835,8.73649,8.790486,8.787549434773272
11_GROCERY I,2017-08-12,2017-07-30,8.866955,8.822427,9.026235,8.905284,8.733393977414506
11_GROCERY I,2017-08-13,2017-07-30,8.994551,9.114409,8.922779,9.052342,8.775324973090251
11_GROCERY I,2017-08-14,2017-07-30,8.92043,9.110297,8.852966,8.9395275,8.906737432439153
11_GROCERY I,2017-08-15,2017-07-30,8.822737,8.859906,8.886295,8.813933,8.883325057373304
11_SCHOOL AND OFFICE SUPPLIES,2017-06-29,2017-06-28,1.6281753,1.3459821,1.8720046,1.6746628,1.3862943611198906
11_SCHOOL AND OFFICE SUPPLIES,2017-06-30,2017-06-28,1.1775248,1.6180408,1.1480423,0.9522641,0.6931471805599453
11_SCHOOL AND OFFICE SUPPLIES,2017-07-01,2017-06-28,1.2013305,1.4271837,1.5531238,1.2314732,1.6094379124341003
11_SCHOOL AND OFFICE SUPPLIES,2017-07-02,2017-06-28,1.372693,1.5352118,1.5643609,1.2375605,2.1972245773362196
11_SCHOOL AND OFFICE SUPPLIES,2017-07-03,2017-06-28,1.073335,1.631566,1.3263909,1.2546082,1.3862943611198906
11_SCHOOL AND OFFICE SUPPLIES,2017-07-04,2017-06-28,1.1056814,1.1372644,1.3570117,1.1632512,1.3862943611198906
11_SCHOOL AND OFFICE SUPPLIES,2017-07-05,2017-06-28,1.6153332,1.2255669,1.798466,1.4392992,1.6094379124341003
